id,category,neighborhood,latitude,longitude,date
2025-01408,Air Pollution,Northridge,34.221603,-118.499090,2024-12-02
2025-01418,Noise,Northridge,34.221603,-118.499090,2024-12-14
2025-01448,Water Waste,Pacific Palisades,34.126531,-118.557033,2024-01-05
2025-01447,Noise,Pacific Palisades,34.126531,-118.557033,2024-01-11
2025-01446,Water Waste,Pacific Palisades,34.126531,-118.557033,2024-01-29
2025-01443,Illegal Dumping,Pacific Palisades,34.126531,-118.557033,2024-04-19
2025-01445,Illegal Dumping,Pacific Palisades,34.126531,-118.557033,2024-06-19
2025-01450,Illegal Dumping,Pacific Palisades,34.126531,-118.557033,2024-08-07
2025-01442,Illegal Dumping,Pacific Palisades,34.126531,-118.557033,2024-09-17
2025-01444,Noise,Pacific Palisades,34.126531,-118.557033,2024-10-24
2025-01449,Water Waste,Pacific Palisades,34.126531,-118.557033,2024-11-18
2025-01471,Air Pollution,Pacoima,34.289808,-118.411309,2024-01-18
2025-01484,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-02-02
2025-01476,Noise,Pacoima,34.289808,-118.411309,2024-02-18
2025-01459,Water Waste,Pacoima,34.289808,-118.411309,2024-02-29
2025-01486,Water Waste,Pacoima,34.289808,-118.411309,2024-02-29
2025-01480,Noise,Pacoima,34.289808,-118.411309,2024-03-03
2025-01455,Noise,Pacoima,34.289808,-118.411309,2024-03-08
2025-01452,Water Waste,Pacoima,34.289808,-118.411309,2024-03-23
2025-01472,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-04-11
2025-01488,Noise,Pacoima,34.289808,-118.411309,2024-04-28
2025-01456,Air Pollution,Pacoima,34.289808,-118.411309,2024-05-04
2025-01465,Air Pollution,Pacoima,34.289808,-118.411309,2024-05-08
2025-01458,Noise,Pacoima,34.289808,-118.411309,2024-05-10
2025-01451,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-05-18
2025-01479,Noise,Pacoima,34.289808,-118.411309,2024-05-28
2025-01464,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-06-01
2025-01485,Air Pollution,Pacoima,34.289808,-118.411309,2024-06-01
2025-01477,Noise,Pacoima,34.289808,-118.411309,2024-06-06
2025-01470,Noise,Pacoima,34.289808,-118.411309,2024-06-07
2025-01482,Water Waste,Pacoima,34.289808,-118.411309,2024-06-20
2025-01460,Noise,Pacoima,34.289808,-118.411309,2024-07-04
2025-01481,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-07-11
2025-01467,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-07-14
2025-01461,Water Waste,Pacoima,34.289808,-118.411309,2024-07-21
2025-01487,Air Pollution,Pacoima,34.289808,-118.411309,2024-08-06
2025-01462,Air Pollution,Pacoima,34.289808,-118.411309,2024-08-13
2025-01454,Air Pollution,Pacoima,34.289808,-118.411309,2024-08-23
2025-01453,Air Pollution,Pacoima,34.289808,-118.411309,2024-09-24
2025-01474,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-09-29
2025-01468,Air Pollution,Pacoima,34.289808,-118.411309,2024-10-01
2025-01463,Air Pollution,Pacoima,34.289808,-118.411309,2024-10-05
2025-01473,Noise,Pacoima,34.289808,-118.411309,2024-10-14
2025-01475,Water Waste,Pacoima,34.289808,-118.411309,2024-11-02
2025-01478,Illegal Dumping,Pacoima,34.289808,-118.411309,2024-11-03
2025-01466,Air Pollution,Pacoima,34.289808,-118.411309,2024-11-10
2025-01483,Water Waste,Pacoima,34.289808,-118.411309,2024-11-12
2025-01457,Noise,Pacoima,34.289808,-118.411309,2024-11-25
2025-01469,Air Pollution,Pacoima,34.289808,-118.411309,2024-12-10
2025-01498,Water Waste,Palms,34.029490,-118.388352,2024-01-09
2025-01515,Illegal Dumping,Palms,34.029490,-118.388352,2024-01-20
2025-01496,Water Waste,Palms,34.029490,-118.388352,2024-02-21
2025-01502,Water Waste,Palms,34.029490,-118.388352,2024-03-06
2025-01514,Water Waste,Palms,34.029490,-118.388352,2024-03-07
2025-01495,Air Pollution,Palms,34.029490,-118.388352,2024-03-14
2025-01511,Air Pollution,Palms,34.029490,-118.388352,2024-03-26
2025-01490,Illegal Dumping,Palms,34.029490,-118.388352,2024-03-30
2025-01491,Illegal Dumping,Palms,34.029490,-118.388352,2024-04-02
2025-01517,Air Pollution,Palms,34.029490,-118.388352,2024-04-16
2025-01500,Water Waste,Palms,34.029490,-118.388352,2024-04-17
2025-01504,Water Waste,Palms,34.029490,-118.388352,2024-05-14
2025-01499,Illegal Dumping,Palms,34.029490,-118.388352,2024-05-29
2025-01518,Illegal Dumping,Palms,34.029490,-118.388352,2024-06-16
2025-01510,Water Waste,Palms,34.029490,-118.388352,2024-06-25
2025-01489,Illegal Dumping,Palms,34.029490,-118.388352,2024-07-04
2025-01509,Air Pollution,Palms,34.029490,-118.388352,2024-07-12
2025-01505,Illegal Dumping,Palms,34.029490,-118.388352,2024-07-16
2025-01492,Illegal Dumping,Palms,34.029490,-118.388352,2024-07-27
2025-01501,Noise,Palms,34.029490,-118.388352,2024-08-09
2025-01494,Air Pollution,Palms,34.029490,-118.388352,2024-09-07
2025-01512,Air Pollution,Palms,34.029490,-118.388352,2024-09-11
2025-01513,Water Waste,Palms,34.029490,-118.388352,2024-09-15
2025-01516,Noise,Palms,34.029490,-118.388352,2024-09-25
2025-01507,Water Waste,Palms,34.029490,-118.388352,2024-09-26
2025-01506,Illegal Dumping,Palms,34.029490,-118.388352,2024-09-27
2025-01503,Illegal Dumping,Palms,34.029490,-118.388352,2024-11-24
2025-01497,Air Pollution,Palms,34.029490,-118.388352,2024-12-13
2025-01493,Noise,Palms,34.029490,-118.388352,2024-12-24
2025-01508,Illegal Dumping,Palms,34.029490,-118.388352,2024-12-26
2025-01526,Water Waste,Panorama City,34.221650,-118.422787,2024-01-04
2025-01535,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-01-27
2025-01554,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-02-14
2025-01545,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-02-17
2025-01547,Air Pollution,Panorama City,34.221650,-118.422787,2024-03-15
2025-01536,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-04-05
2025-01528,Water Waste,Panorama City,34.221650,-118.422787,2024-04-23
2025-01523,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-05-01
2025-01537,Air Pollution,Panorama City,34.221650,-118.422787,2024-05-01
2025-01525,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-05-11
2025-01539,Water Waste,Panorama City,34.221650,-118.422787,2024-05-14
2025-01553,Air Pollution,Panorama City,34.221650,-118.422787,2024-05-18
2025-01543,Noise,Panorama City,34.221650,-118.422787,2024-05-22
2025-01532,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-06-04
2025-01519,Air Pollution,Panorama City,34.221650,-118.422787,2024-06-18
2025-01522,Noise,Panorama City,34.221650,-118.422787,2024-06-23
2025-01541,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-06-27
2025-01524,Water Waste,Panorama City,34.221650,-118.422787,2024-06-30
2025-01546,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-07-06
2025-01520,Noise,Panorama City,34.221650,-118.422787,2024-08-18
2025-01551,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-08-23
2025-01552,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-09-16
2025-01538,Air Pollution,Panorama City,34.221650,-118.422787,2024-09-18
2025-01534,Air Pollution,Panorama City,34.221650,-118.422787,2024-09-19
2025-01548,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-09-21
2025-01544,Noise,Panorama City,34.221650,-118.422787,2024-09-30
2025-01521,Air Pollution,Panorama City,34.221650,-118.422787,2024-10-03
2025-01549,Air Pollution,Panorama City,34.221650,-118.422787,2024-10-17
2025-01531,Noise,Panorama City,34.221650,-118.422787,2024-11-03
2025-01540,Noise,Panorama City,34.221650,-118.422787,2024-11-04
2025-01555,Water Waste,Panorama City,34.221650,-118.422787,2024-11-10
2025-01529,Noise,Panorama City,34.221650,-118.422787,2024-11-26
2025-01527,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-12-07
2025-01533,Illegal Dumping,Panorama City,34.221650,-118.422787,2024-12-07
2025-01550,Water Waste,Panorama City,34.221650,-118.422787,2024-12-20
2025-01530,Air Pollution,Panorama City,34.221650,-118.422787,2024-12-21
2025-01542,Noise,Panorama City,34.221650,-118.422787,2024-12-24
2025-01556,Water Waste,Panorama City,34.221650,-118.422787,2024-12-27
2025-01573,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-01-03
2025-01575,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-01-28
2025-01580,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-02-04
2025-01562,Noise,Pico-Robertson,34.060948,-118.377306,2024-02-06
2025-01583,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-02-23
2025-01586,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-02-24
2025-01561,Noise,Pico-Robertson,34.060948,-118.377306,2024-03-06
2025-01570,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-03-30
2025-01560,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-03-31
2025-01567,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-03-31
2025-01566,Noise,Pico-Robertson,34.060948,-118.377306,2024-04-01
2025-01572,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-04-05
2025-01589,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-04-21
2025-01590,Noise,Pico-Robertson,34.060948,-118.377306,2024-04-22
2025-01584,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-04-25
2025-01577,Noise,Pico-Robertson,34.060948,-118.377306,2024-05-22
2025-01568,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-05-25
2025-01579,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-07-04
2025-01581,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-08-04
2025-01564,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-08-05
2025-01588,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-08-12
2025-01557,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-08-16
2025-01582,Illegal Dumping,Pico-Robertson,34.060948,-118.377306,2024-08-20
2025-01574,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-09-01
2025-01563,Noise,Pico-Robertson,34.060948,-118.377306,2024-09-12
2025-01571,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-10-09
2025-01578,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-10-28
2025-01585,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-10-30
2025-01558,Noise,Pico-Robertson,34.060948,-118.377306,2024-11-03
2025-01559,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-11-09
2025-01576,Water Waste,Pico-Robertson,34.060948,-118.377306,2024-11-09
2025-01565,Noise,Pico-Robertson,34.060948,-118.377306,2024-11-13
2025-01587,Air Pollution,Pico-Robertson,34.060948,-118.377306,2024-11-20
2025-01569,Noise,Pico-Robertson,34.060948,-118.377306,2024-12-12
2025-01601,Illegal Dumping,Pico-Union,34.052502,-118.281458,2024-01-26
2025-01600,Noise,Pico-Union,34.052502,-118.281458,2024-05-07
2025-01592,Illegal Dumping,Pico-Union,34.052502,-118.281458,2024-05-19
2025-01591,Noise,Pico-Union,34.052502,-118.281458,2024-07-24
2025-01597,Illegal Dumping,Pico-Union,34.052502,-118.281458,2024-07-28
2025-01599,Air Pollution,Pico-Union,34.052502,-118.281458,2024-08-21
2025-01598,Noise,Pico-Union,34.052502,-118.281458,2024-08-23
2025-01595,Water Waste,Pico-Union,34.052502,-118.281458,2024-08-31
2025-01594,Noise,Pico-Union,34.052502,-118.281458,2024-09-02
2025-01596,Water Waste,Pico-Union,34.052502,-118.281458,2024-09-13
2025-01593,Air Pollution,Pico-Union,34.052502,-118.281458,2024-10-06
2025-01670,Water Waste,Playa Vista,33.965641,-118.425477,2024-01-16
2025-01651,Illegal Dumping,Playa Vista,33.965641,-118.425477,2024-01-17
2025-01668,Water Waste,Playa Vista,33.965641,-118.425477,2024-02-02
2025-01639,Water Waste,Playa Vista,33.965641,-118.425477,2024-02-10
2025-01666,Water Waste,Playa Vista,33.965641,-118.425477,2024-02-12
2025-01643,Air Pollution,Playa Vista,33.965641,-118.425477,2024-02-25
2025-01663,Noise,Playa Vista,33.965641,-118.425477,2024-03-21
2025-01655,Noise,Playa Vista,33.965641,-118.425477,2024-03-30
2025-01661,Illegal Dumping,Playa Vista,33.965641,-118.425477,2024-03-31
2025-01645,Air Pollution,Playa Vista,33.965641,-118.425477,2024-05-03
2025-01658,Water Waste,Playa Vista,33.965641,-118.425477,2024-05-08
2025-01659,Water Waste,Playa Vista,33.965641,-118.425477,2024-05-17
2025-01648,Water Waste,Playa Vista,33.965641,-118.425477,2024-05-22
2025-01644,Illegal Dumping,Playa Vista,33.965641,-118.425477,2024-06-07
2025-01660,Water Waste,Playa Vista,33.965641,-118.425477,2024-06-07
2025-01653,Water Waste,Playa Vista,33.965641,-118.425477,2024-06-10
2025-01654,Illegal Dumping,Playa Vista,33.965641,-118.425477,2024-06-20
2025-01665,Water Waste,Playa Vista,33.965641,-118.425477,2024-07-18
2025-01638,Air Pollution,Playa Vista,33.965641,-118.425477,2024-07-23
2025-01672,Water Waste,Playa Vista,33.965641,-118.425477,2024-07-26
2025-01642,Air Pollution,Playa Vista,33.965641,-118.425477,2024-08-16
2025-01667,Air Pollution,Playa Vista,33.965641,-118.425477,2024-08-24
2025-01664,Noise,Playa Vista,33.965641,-118.425477,2024-09-02
2025-01652,Water Waste,Playa Vista,33.965641,-118.425477,2024-09-26
2025-01640,Noise,Playa Vista,33.965641,-118.425477,2024-10-01
2025-01647,Air Pollution,Playa Vista,33.965641,-118.425477,2024-10-03
2025-01657,Water Waste,Playa Vista,33.965641,-118.425477,2024-10-13
2025-01656,Noise,Playa Vista,33.965641,-118.425477,2024-11-08
2025-01641,Air Pollution,Playa Vista,33.965641,-118.425477,2024-11-11
2025-01649,Water Waste,Playa Vista,33.965641,-118.425477,2024-11-11
2025-01671,Illegal Dumping,Playa Vista,33.965641,-118.425477,2024-11-20
2025-01650,Air Pollution,Playa Vista,33.965641,-118.425477,2024-11-26
2025-01662,Air Pollution,Playa Vista,33.965641,-118.425477,2024-12-05
2025-01646,Water Waste,Playa Vista,33.965641,-118.425477,2024-12-21
2025-01669,Air Pollution,Playa Vista,33.965641,-118.425477,2024-12-26
2025-01629,Water Waste,Playa del Rey,33.967561,-118.427351,2024-01-14
2025-01636,Water Waste,Playa del Rey,33.967561,-118.427351,2024-01-17
2025-01620,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-01-19
2025-01608,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-02-09
2025-01634,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-02-19
2025-01621,Water Waste,Playa del Rey,33.967561,-118.427351,2024-02-20
2025-01627,Water Waste,Playa del Rey,33.967561,-118.427351,2024-02-26
2025-01617,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-03-03
2025-01611,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-04-01
2025-01622,Water Waste,Playa del Rey,33.967561,-118.427351,2024-04-05
2025-01635,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-04-05
2025-01632,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-04-17
2025-01626,Water Waste,Playa del Rey,33.967561,-118.427351,2024-04-24
2025-01610,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-04-25
2025-01606,Water Waste,Playa del Rey,33.967561,-118.427351,2024-05-09
2025-01602,Noise,Playa del Rey,33.967561,-118.427351,2024-05-17
2025-01633,Water Waste,Playa del Rey,33.967561,-118.427351,2024-05-27
2025-01637,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-06-04
2025-01625,Noise,Playa del Rey,33.967561,-118.427351,2024-06-25
2025-01631,Water Waste,Playa del Rey,33.967561,-118.427351,2024-07-18
2025-01623,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-07-23
2025-01603,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-07-29
2025-01604,Water Waste,Playa del Rey,33.967561,-118.427351,2024-08-13
2025-01630,Water Waste,Playa del Rey,33.967561,-118.427351,2024-08-28
2025-01613,Water Waste,Playa del Rey,33.967561,-118.427351,2024-09-28
2025-01607,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-10-07
2025-01619,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-10-17
2025-01618,Water Waste,Playa del Rey,33.967561,-118.427351,2024-10-18
2025-01605,Noise,Playa del Rey,33.967561,-118.427351,2024-10-19
2025-01614,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-10-19
2025-01615,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-10-26
2025-01616,Noise,Playa del Rey,33.967561,-118.427351,2024-11-02
2025-01624,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-12-10
2025-01612,Air Pollution,Playa del Rey,33.967561,-118.427351,2024-12-14
2025-01628,Illegal Dumping,Playa del Rey,33.967561,-118.427351,2024-12-17
2025-01609,Water Waste,Playa del Rey,33.967561,-118.427351,2024-12-20
2025-01691,Noise,Porter Ranch,34.257271,-118.529508,2024-01-02
2025-01695,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-01-10
2025-01701,Noise,Porter Ranch,34.257271,-118.529508,2024-01-22
2025-01673,Water Waste,Porter Ranch,34.257271,-118.529508,2024-01-31
2025-01702,Water Waste,Porter Ranch,34.257271,-118.529508,2024-02-03
2025-01679,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-02-17
2025-01687,Noise,Porter Ranch,34.257271,-118.529508,2024-02-20
2025-01696,Water Waste,Porter Ranch,34.257271,-118.529508,2024-03-01
2025-01697,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-03-06
2025-01694,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-03-08
2025-01677,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-03-16
2025-01682,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-03-24
2025-01678,Water Waste,Porter Ranch,34.257271,-118.529508,2024-03-29
2025-01674,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-05-30
2025-01698,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-06-07
2025-01686,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-06-10
2025-01690,Water Waste,Porter Ranch,34.257271,-118.529508,2024-06-19
2025-01703,Noise,Porter Ranch,34.257271,-118.529508,2024-08-08
2025-01688,Noise,Porter Ranch,34.257271,-118.529508,2024-08-13
2025-01693,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-08-22
2025-01675,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-09-04
2025-01680,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-09-11
2025-01681,Noise,Porter Ranch,34.257271,-118.529508,2024-10-13
2025-01704,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-10-23
2025-01683,Air Pollution,Porter Ranch,34.257271,-118.529508,2024-10-27
2025-01685,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-10-27
2025-01689,Noise,Porter Ranch,34.257271,-118.529508,2024-11-08
2025-01700,Illegal Dumping,Porter Ranch,34.257271,-118.529508,2024-11-18
2025-01692,Noise,Porter Ranch,34.257271,-118.529508,2024-11-21
2025-01684,Noise,Porter Ranch,34.257271,-118.529508,2024-11-30
2025-01699,Noise,Porter Ranch,34.257271,-118.529508,2024-12-01
2025-01676,Water Waste,Porter Ranch,34.257271,-118.529508,2024-12-02
2025-01706,Illegal Dumping,Rancho Park,34.032316,-118.414844,2024-01-03
2025-01707,Air Pollution,Rancho Park,34.032316,-118.414844,2024-09-30
2025-01705,Noise,Rancho Park,34.032316,-118.414844,2024-10-15
2025-01709,Noise,Rancho Park,34.032316,-118.414844,2024-11-12
2025-01708,Illegal Dumping,Rancho Park,34.032316,-118.414844,2024-11-15
2025-01729,Noise,Reseda,34.186573,-118.558217,2024-01-11
2025-01712,Water Waste,Reseda,34.186573,-118.558217,2024-02-13
2025-01713,Air Pollution,Reseda,34.186573,-118.558217,2024-02-15
2025-01719,Illegal Dumping,Reseda,34.186573,-118.558217,2024-02-24
2025-01714,Water Waste,Reseda,34.186573,-118.558217,2024-03-02
2025-01724,Water Waste,Reseda,34.186573,-118.558217,2024-03-22
2025-01717,Noise,Reseda,34.186573,-118.558217,2024-05-16
2025-01720,Water Waste,Reseda,34.186573,-118.558217,2024-05-19
2025-01718,Air Pollution,Reseda,34.186573,-118.558217,2024-05-30
2025-01728,Water Waste,Reseda,34.186573,-118.558217,2024-06-10
2025-01727,Water Waste,Reseda,34.186573,-118.558217,2024-06-18
2025-01726,Noise,Reseda,34.186573,-118.558217,2024-06-21
2025-01711,Illegal Dumping,Reseda,34.186573,-118.558217,2024-07-02
2025-01725,Water Waste,Reseda,34.186573,-118.558217,2024-09-02
2025-01731,Air Pollution,Reseda,34.186573,-118.558217,2024-09-16
2025-01722,Noise,Reseda,34.186573,-118.558217,2024-09-24
2025-01710,Noise,Reseda,34.186573,-118.558217,2024-10-13
2025-01730,Noise,Reseda,34.186573,-118.558217,2024-10-15
2025-01715,Noise,Reseda,34.186573,-118.558217,2024-10-22
2025-01716,Noise,Reseda,34.186573,-118.558217,2024-11-06
2025-01721,Noise,Reseda,34.186573,-118.558217,2024-11-09
2025-01723,Water Waste,Reseda,34.186573,-118.558217,2024-12-10
2025-01732,Illegal Dumping,Reseda,34.186573,-118.558217,2024-12-27
2025-01754,Noise,San Pedro,33.754380,-118.288448,2024-01-10
2025-01743,Noise,San Pedro,33.754380,-118.288448,2024-03-12
2025-01737,Noise,San Pedro,33.754380,-118.288448,2024-03-22
2025-01738,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-03-26
2025-01753,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-04-03
2025-01751,Water Waste,San Pedro,33.754380,-118.288448,2024-04-05
2025-01747,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-04-08
2025-01736,Water Waste,San Pedro,33.754380,-118.288448,2024-05-08
2025-01739,Water Waste,San Pedro,33.754380,-118.288448,2024-05-09
2025-01734,Air Pollution,San Pedro,33.754380,-118.288448,2024-05-25
2025-01749,Air Pollution,San Pedro,33.754380,-118.288448,2024-05-27
2025-01752,Air Pollution,San Pedro,33.754380,-118.288448,2024-06-06
2025-01750,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-07-18
2025-01745,Air Pollution,San Pedro,33.754380,-118.288448,2024-07-28
2025-01746,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-07-28
2025-01740,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-08-17
2025-01742,Air Pollution,San Pedro,33.754380,-118.288448,2024-08-19
2025-01748,Air Pollution,San Pedro,33.754380,-118.288448,2024-09-09
2025-01735,Noise,San Pedro,33.754380,-118.288448,2024-10-01
2025-01744,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-10-18
2025-01733,Illegal Dumping,San Pedro,33.754380,-118.288448,2024-11-29
2025-01741,Air Pollution,San Pedro,33.754380,-118.288448,2024-12-28
2025-01759,Water Waste,Sawtelle,34.047200,-118.443941,2024-02-27
2025-01755,Noise,Sawtelle,34.047200,-118.443941,2024-04-18
2025-01758,Water Waste,Sawtelle,34.047200,-118.443941,2024-07-28
2025-01756,Illegal Dumping,Sawtelle,34.047200,-118.443941,2024-10-21
2025-01757,Illegal Dumping,Sawtelle,34.047200,-118.443941,2024-11-21
2025-01760,Air Pollution,Sawtelle,34.047200,-118.443941,2024-12-23
2025-01771,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-01-02
2025-01799,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-01-08
2025-01781,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-01-26
2025-01789,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-01-27
2025-01796,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-01-31
2025-01762,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-02-04
2025-01779,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-02-10
2025-01766,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-03-23
2025-01774,Noise,Sepulveda Basin,34.161917,-118.471437,2024-04-12
2025-01768,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-04-17
2025-01775,Noise,Sepulveda Basin,34.161917,-118.471437,2024-05-10
2025-01767,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-05-18
2025-01783,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-05-22
2025-01785,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-05-24
2025-01769,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-06-15
2025-01784,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-06-17
2025-01765,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-06-24
2025-01773,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-06-29
2025-01770,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-07-01
2025-01791,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-07-08
2025-01782,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-07-20
2025-01790,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-07-25
2025-01772,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-08-05
2025-01797,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-08-05
2025-01786,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-08-06
2025-01788,Noise,Sepulveda Basin,34.161917,-118.471437,2024-08-20
2025-01761,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-08-21
2025-01800,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-08-31
2025-01778,Air Pollution,Sepulveda Basin,34.161917,-118.471437,2024-09-06
2025-01777,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-09-12
2025-01787,Noise,Sepulveda Basin,34.161917,-118.471437,2024-09-17
2025-01764,Noise,Sepulveda Basin,34.161917,-118.471437,2024-09-21
2025-01763,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-09-24
2025-01795,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-09-26
2025-01780,Water Waste,Sepulveda Basin,34.161917,-118.471437,2024-10-27
2025-01792,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-10-27
2025-01793,Noise,Sepulveda Basin,34.161917,-118.471437,2024-11-22
2025-01798,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-12-02
2025-01794,Illegal Dumping,Sepulveda Basin,34.161917,-118.471437,2024-12-13
2025-01776,Noise,Sepulveda Basin,34.161917,-118.471437,2024-12-22
2025-01806,Illegal Dumping,Shadow Hills,34.232742,-118.270592,2024-03-16
2025-01801,Noise,Shadow Hills,34.232742,-118.270592,2024-05-22
2025-01802,Illegal Dumping,Shadow Hills,34.232742,-118.270592,2024-06-12
2025-01805,Air Pollution,Shadow Hills,34.232742,-118.270592,2024-07-13
2025-01808,Air Pollution,Shadow Hills,34.232742,-118.270592,2024-07-16
2025-01807,Air Pollution,Shadow Hills,34.232742,-118.270592,2024-07-19
2025-01803,Illegal Dumping,Shadow Hills,34.232742,-118.270592,2024-12-09
2025-01804,Water Waste,Shadow Hills,34.232742,-118.270592,2025-01-01
2025-01831,Illegal Dumping,Sherman Oaks,34.156639,-118.413788,2024-01-02
